,image_id,identity,path,split,dataset
208,437,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040040_20190204184547_437.JPG,train,fca_base
209,438,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040041_20190204184548_438.JPG,train,fca_base
211,440,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040043_20190204184552_440.JPG,train,fca_base
212,441,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040045_20190204184553_441.JPG,train,fca_base
215,444,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040047_20190204184556_444.JPG,train,fca_base
216,445,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040048_20190204184557_445.JPG,train,fca_base
217,446,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040049_20190204184603_446.JPG,train,fca_base
218,447,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040050_20190204184604_447.JPG,train,fca_base
219,448,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040051_20190204184605_448.JPG,train,fca_base
220,449,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040052_20190204184607_449.JPG,train,fca_base
221,451,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040054_20190204184609_451.JPG,train,fca_base
222,452,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040055_20190204184611_452.JPG,train,fca_base
223,453,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040056_20190204184612_453.JPG,train,fca_base
224,454,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040057_20190204184613_454.JPG,train,fca_base
228,458,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040061_20190204184619_458.JPG,train,fca_base
230,461,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040064_20190204184623_461.JPG,train,fca_base
231,462,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040065_20190204184624_462.JPG,train,fca_base
232,463,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040066_20190204184625_463.JPG,train,fca_base
233,464,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040067_20190204184627_464.JPG,train,fca_base
234,465,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040068_20190204184628_465.JPG,train,fca_base
235,466,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040069_20190204184629_466.JPG,train,fca_base
236,468,fca_base_taki,fca_base/cat-ignore/20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040071_20190204184631_468.JPG,train,fca_base
237,478,fca_base_taki,fca_base/cat-ignore/20190801_A5M9_AucklandIsland_D2_2_N_SD61_20190212_100EK113_02060796_20190206044908_478.JPG,train,fca_base
238,482,fca_base_taki,fca_base/cat-ignore/20190801_A5M9_AucklandIsland_D2_2_N_SD61_20190212_100EK113_02060800_20190206044913_482.JPG,train,fca_base
239,484,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060001_20190206121317_cat_484.JPG,train,fca_base
240,485,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060002_20190206121318_cat_485.JPG,train,fca_base
241,486,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060003_20190206121319_cat_486.JPG,train,fca_base
242,487,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060004_20190206121324_cat_487.JPG,train,fca_base
243,488,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060005_20190206121325_cat_488.JPG,train,fca_base
244,489,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060006_20190206121326_cat_489.JPG,train,fca_base
245,490,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060007_20190206121331_cat_490.JPG,train,fca_base
246,491,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060008_20190206121332_cat_491.JPG,train,fca_base
247,492,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060009_20190206121333_cat_492.JPG,train,fca_base
248,493,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060010_20190206121341_cat_493.JPG,train,fca_base
249,494,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060011_20190206121342_cat_494.JPG,train,fca_base
250,496,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060013_20190206121346_cat_496.JPG,train,fca_base
251,497,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060014_20190206121347_cat_497.JPG,train,fca_base
252,498,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060015_20190206121348_cat_498.JPG,train,fca_base
253,499,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060016_20190206121409_cat_499.JPG,train,fca_base
254,500,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060017_20190206121410_cat_500.JPG,train,fca_base
255,501,fca_base_linja,fca_base/cat-ignore/20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060018_20190206121411_cat_501.JPG,train,fca_base
258,511,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080247_20190208054801_cat_511.JPG,train,fca_base
259,512,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080248_20190208054802_cat_512.JPG,train,fca_base
260,513,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080249_20190208054803_cat_513.JPG,train,fca_base
261,514,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080250_20190208054805_cat_514.JPG,train,fca_base
263,516,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080252_20190208054807_cat_516.JPG,train,fca_base
264,518,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080254_20190208054822_cat_518.JPG,train,fca_base
265,519,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080255_20190208054823_cat_519.JPG,train,fca_base
266,520,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080256_20190208054835_cat_520.JPG,train,fca_base
267,523,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080259_20190208054840_cat_523.JPG,train,fca_base
268,524,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080260_20190208054841_cat_524.JPG,train,fca_base
269,525,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080261_20190208054842_cat_525.JPG,train,fca_base
270,526,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080262_20190208054844_cat_526.JPG,train,fca_base
271,528,fca_base_linja,fca_base/cat-ignore/20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02080264_20190208054846_cat_528.JPG,train,fca_base
273,549,fca_base_bethilda,fca_base/cat-ignore/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100007_20190210155001_549.JPG,train,fca_base
274,2428,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100008_20190210155002_2428.JPG,train,fca_base
276,2430,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100010_20190210155005_2430.JPG,train,fca_base
277,2433,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100013_20190210155025_2433.JPG,train,fca_base
279,0,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100017_20190210155129_0.JPG,train,fca_base
280,1,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100018_20190210155130_1.JPG,train,fca_base
281,2,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100019_20190210155227_2.JPG,train,fca_base
282,3,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100020_20190210155228_3.JPG,train,fca_base
283,5,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100022_20190210155235_5.JPG,train,fca_base
284,2437,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100025_20190210155241_2437.JPG,train,fca_base
285,2438,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100026_20190210155242_2438.JPG,train,fca_base
286,2439,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100027_20190210155243_2439.JPG,train,fca_base
287,11,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100031_20190210155307_11.JPG,train,fca_base
288,12,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100032_20190210155308_12.JPG,train,fca_base
289,2440,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100033_20190210155309_2440.JPG,train,fca_base
290,13,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100034_20190210155322_13.JPG,train,fca_base
291,14,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100035_20190210155323_14.JPG,train,fca_base
292,15,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100036_20190210155324_15.JPG,train,fca_base
293,17,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100038_20190210155434_17.JPG,train,fca_base
295,22,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100043_20190210155451_22.JPG,train,fca_base
296,23,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100044_20190210155452_23.JPG,train,fca_base
297,25,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100046_20190210155514_25.JPG,train,fca_base
298,26,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100048_20190210155515_26.JPG,train,fca_base
300,30,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100051_20190210155525_30.JPG,train,fca_base
301,32,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100053_20190210155530_32.JPG,train,fca_base
302,33,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100054_20190210155531_33.JPG,train,fca_base
305,37,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100058_20190210155551_37.JPG,train,fca_base
307,2442,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100060_20190210155553_2442.JPG,train,fca_base
308,2443,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100061_20190210155557_2443.JPG,train,fca_base
309,2444,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100062_20190210155558_2444.JPG,train,fca_base
310,2446,fca_base_bethilda,fca_base/cat-interact/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100064_20190210155643_2446.JPG,train,fca_base
312,38,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100066_20190210155645_38.JPG,train,fca_base
313,40,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100068_20190210155648_40.JPG,train,fca_base
315,42,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100070_20190210155655_42.JPG,train,fca_base
316,43,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100071_20190210155656_43.JPG,train,fca_base
317,49,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100077_20190210155728_49.JPG,train,fca_base
318,50,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100078_20190210155729_50.JPG,train,fca_base
319,51,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100079_20190210155819_51.JPG,train,fca_base
320,53,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100081_20190210155821_53.JPG,train,fca_base
321,54,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100082_20190210155913_54.JPG,train,fca_base
322,55,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100083_20190210155914_55.JPG,train,fca_base
323,56,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100084_20190210155915_56.JPG,train,fca_base
324,57,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100085_20190210160010_57.JPG,train,fca_base
325,58,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100086_20190210160011_58.JPG,train,fca_base
327,61,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100089_20190210160015_61.JPG,train,fca_base
328,64,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100092_20190210160018_64.JPG,train,fca_base
329,65,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100093_20190210160019_65.JPG,train,fca_base
330,66,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100094_20190210160035_66.JPG,train,fca_base
331,67,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100095_20190210160036_67.JPG,train,fca_base
334,71,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100099_20190210160051_71.JPG,train,fca_base
335,72,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100100_20190210160133_72.JPG,train,fca_base
336,74,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100102_20190210160135_74.JPG,train,fca_base
337,75,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100103_20190210160137_75.JPG,train,fca_base
338,76,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100104_20190210160138_76.JPG,train,fca_base
339,77,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100105_20190210160139_77.JPG,train,fca_base
340,78,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100106_20190210160145_78.JPG,train,fca_base
341,79,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100107_20190210160146_79.JPG,train,fca_base
343,83,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100111_20190210160205_83.JPG,train,fca_base
344,84,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100112_20190210160223_84.JPG,train,fca_base
346,86,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100114_20190210160225_86.JPG,train,fca_base
347,87,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100115_20190210160240_87.JPG,train,fca_base
348,88,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100116_20190210160241_88.JPG,train,fca_base
351,92,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100120_20190210160257_92.JPG,train,fca_base
353,94,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100122_20190210160303_94.JPG,train,fca_base
354,95,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100123_20190210160304_95.JPG,train,fca_base
355,96,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100124_20190210160316_96.JPG,train,fca_base
357,101,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100129_20190210160323_101.JPG,train,fca_base
358,102,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100130_20190210160326_102.JPG,train,fca_base
359,105,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100133_20190210160356_105.JPG,train,fca_base
360,106,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100134_20190210160357_106.JPG,train,fca_base
361,107,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100135_20190210160358_107.JPG,train,fca_base
363,109,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100137_20190210160532_109.JPG,train,fca_base
365,111,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100139_20190210160540_111.JPG,train,fca_base
367,113,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100141_20190210160542_113.JPG,train,fca_base
368,114,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100142_20190210160558_114.JPG,train,fca_base
369,115,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100143_20190210160559_115.JPG,train,fca_base
370,116,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100144_20190210160600_116.JPG,train,fca_base
371,117,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100145_20190210160605_117.JPG,train,fca_base
372,118,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100146_20190210160606_118.JPG,train,fca_base
373,119,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100147_20190210160607_119.JPG,train,fca_base
374,120,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100148_20190210160609_120.JPG,train,fca_base
375,121,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100149_20190210160610_121.JPG,train,fca_base
377,123,fca_base_bethilda,fca_base/cat-eat/20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100151_20190210160636_123.JPG,train,fca_base
